Summary
[Data Information]
Data is:	Measurement Data
Dataset Name:	RawData
Sample Name:	0.1g-20ml-PVB
Sample ID:	0.1g-20ml-PVB
Option
Analyst
Date/Time:	05/28/2025 03:46:43 PM
Comments
Parameter File Name:	200-800nm.vspm
Report File Name
[Software Information]
Software Name:	LabSolutions UV-Vis
Version:	1.14
[Instrument Information]
Instrument Name:	BNT
Instrument Type:	UV-1900 Series
Model (S/N):	SBN-SPEC-158 (A12425600028)

Parameter
[Measurement]
Start:	900 nm
End:	190 nm
Data Interval:	1.0
Scan Speed:	High speed
Spectrum Type:	Absorbance
[Accessories]
Accessories:	6-Series Multi-Cell
Number of Cell:	1
[Advanced]
Light Source Switch Wavelength:	340.00
S/R Switch:	Standard
[Repeat]
Repeat Measurement:	OFF
[Post-processing]
Spectrum Transformation:	OFF
Data Processing Table:	OFF
Print:	OFF

Wavelength (nm)	Absorbance
190.0	2.568
191.0	2.718
192.0	1.640
193.0	2.257
194.0	1.057
195.0	3.213
196.0	0.320
197.0	2.424
198.0	2.099
199.0	1.685
200.0	1.507
201.0	3.158
202.0	3.236
203.0	3.619
204.0	4.000
205.0	4.000
206.0	4.000
207.0	3.994
208.0	3.930
209.0	3.852
210.0	3.785
211.0	3.734
212.0	3.635
213.0	3.512
214.0	3.386
215.0	3.258
216.0	3.141
217.0	3.030
218.0	2.918
219.0	2.821
220.0	2.732
221.0	2.644
222.0	2.565
223.0	2.490
224.0	2.414
225.0	2.345
226.0	2.277
227.0	2.209
228.0	2.147
229.0	2.085
230.0	2.026
231.0	1.967
232.0	1.908
233.0	1.834
234.0	1.749
235.0	1.653
236.0	1.554
237.0	1.463
238.0	1.381
239.0	1.310
240.0	1.250
241.0	1.196
242.0	1.151
243.0	1.110
244.0	1.075
245.0	1.042
246.0	1.011
247.0	0.981
248.0	0.954
249.0	0.928
250.0	0.905
251.0	0.882
252.0	0.861
253.0	0.842
254.0	0.823
255.0	0.806
256.0	0.788
257.0	0.773
258.0	0.759
259.0	0.746
260.0	0.734
261.0	0.724
262.0	0.714
263.0	0.706
264.0	0.699
265.0	0.692
266.0	0.687
267.0	0.681
268.0	0.676
269.0	0.672
270.0	0.668
271.0	0.664
272.0	0.660
273.0	0.657
274.0	0.652
275.0	0.647
276.0	0.641
277.0	0.633
278.0	0.623
279.0	0.608
280.0	0.591
281.0	0.576
282.0	0.567
283.0	0.562
284.0	0.555
285.0	0.539
286.0	0.514
287.0	0.486
288.0	0.459
289.0	0.437
290.0	0.416
291.0	0.400
292.0	0.385
293.0	0.373
294.0	0.360
295.0	0.349
296.0	0.339
297.0	0.329
298.0	0.319
299.0	0.311
300.0	0.302
301.0	0.294
302.0	0.287
303.0	0.279
304.0	0.272
305.0	0.266
306.0	0.260
307.0	0.255
308.0	0.249
309.0	0.244
310.0	0.240
311.0	0.236
312.0	0.233
313.0	0.230
314.0	0.227
315.0	0.225
316.0	0.222
317.0	0.221
318.0	0.219
319.0	0.217
320.0	0.216
321.0	0.214
322.0	0.213
323.0	0.212
324.0	0.211
325.0	0.211
326.0	0.210
327.0	0.210
328.0	0.209
329.0	0.209
330.0	0.209
331.0	0.208
332.0	0.209
333.0	0.209
334.0	0.208
335.0	0.209
336.0	0.209
337.0	0.208
338.0	0.208
339.0	0.208
340.0	0.209
341.0	0.210
342.0	0.210
343.0	0.210
344.0	0.210
345.0	0.210
346.0	0.210
347.0	0.210
348.0	0.210
349.0	0.210
350.0	0.210
351.0	0.211
352.0	0.211
353.0	0.211
354.0	0.211
355.0	0.211
356.0	0.211
357.0	0.211
358.0	0.210
359.0	0.210
360.0	0.210
361.0	0.209
362.0	0.209
363.0	0.209
364.0	0.209
365.0	0.208
366.0	0.208
367.0	0.207
368.0	0.207
369.0	0.207
370.0	0.207
371.0	0.206
372.0	0.206
373.0	0.206
374.0	0.206
375.0	0.206
376.0	0.206
377.0	0.207
378.0	0.206
379.0	0.207
380.0	0.207
381.0	0.207
382.0	0.208
383.0	0.208
384.0	0.209
385.0	0.209
386.0	0.210
387.0	0.211
388.0	0.212
389.0	0.213
390.0	0.215
391.0	0.216
392.0	0.217
393.0	0.218
394.0	0.219
395.0	0.221
396.0	0.221
397.0	0.223
398.0	0.224
399.0	0.225
400.0	0.225
401.0	0.226
402.0	0.227
403.0	0.228
404.0	0.228
405.0	0.229
406.0	0.229
407.0	0.230
408.0	0.230
409.0	0.230
410.0	0.230
411.0	0.231
412.0	0.231
413.0	0.231
414.0	0.230
415.0	0.230
416.0	0.230
417.0	0.230
418.0	0.229
419.0	0.228
420.0	0.228
421.0	0.227
422.0	0.226
423.0	0.225
424.0	0.224
425.0	0.223
426.0	0.222
427.0	0.221
428.0	0.220
429.0	0.218
430.0	0.217
431.0	0.215
432.0	0.214
433.0	0.212
434.0	0.210
435.0	0.209
436.0	0.207
437.0	0.205
438.0	0.202
439.0	0.200
440.0	0.198
441.0	0.196
442.0	0.193
443.0	0.191
444.0	0.189
445.0	0.186
446.0	0.183
447.0	0.181
448.0	0.178
449.0	0.175
450.0	0.173
451.0	0.170
452.0	0.167
453.0	0.164
454.0	0.161
455.0	0.159
456.0	0.156
457.0	0.153
458.0	0.150
459.0	0.147
460.0	0.145
461.0	0.142
462.0	0.139
463.0	0.136
464.0	0.134
465.0	0.131
466.0	0.129
467.0	0.126
468.0	0.124
469.0	0.121
470.0	0.119
471.0	0.116
472.0	0.114
473.0	0.112
474.0	0.110
475.0	0.107
476.0	0.105
477.0	0.103
478.0	0.101
479.0	0.099
480.0	0.097
481.0	0.095
482.0	0.093
483.0	0.091
484.0	0.090
485.0	0.088
486.0	0.086
487.0	0.085
488.0	0.084
489.0	0.082
490.0	0.081
491.0	0.080
492.0	0.079
493.0	0.078
494.0	0.077
495.0	0.076
496.0	0.075
497.0	0.074
498.0	0.074
499.0	0.073
500.0	0.072
501.0	0.072
502.0	0.071
503.0	0.071
504.0	0.070
505.0	0.070
506.0	0.069
507.0	0.069
508.0	0.068
509.0	0.068
510.0	0.068
511.0	0.067
512.0	0.067
513.0	0.067
514.0	0.066
515.0	0.066
516.0	0.066
517.0	0.065
518.0	0.065
519.0	0.065
520.0	0.064
521.0	0.064
522.0	0.064
523.0	0.063
524.0	0.063
525.0	0.063
526.0	0.062
527.0	0.062
528.0	0.062
529.0	0.061
530.0	0.061
531.0	0.061
532.0	0.060
533.0	0.060
534.0	0.060
535.0	0.059
536.0	0.059
537.0	0.059
538.0	0.059
539.0	0.058
540.0	0.058
541.0	0.058
542.0	0.058
543.0	0.057
544.0	0.057
545.0	0.057
546.0	0.057
547.0	0.057
548.0	0.056
549.0	0.056
550.0	0.056
551.0	0.056
552.0	0.056
553.0	0.055
554.0	0.055
555.0	0.055
556.0	0.055
557.0	0.054
558.0	0.054
559.0	0.054
560.0	0.054
561.0	0.054
562.0	0.053
563.0	0.053
564.0	0.053
565.0	0.053
566.0	0.053
567.0	0.053
568.0	0.052
569.0	0.052
570.0	0.052
571.0	0.052
572.0	0.052
573.0	0.052
574.0	0.051
575.0	0.051
576.0	0.051
577.0	0.051
578.0	0.051
579.0	0.050
580.0	0.050
581.0	0.050
582.0	0.050
583.0	0.050
584.0	0.050
585.0	0.049
586.0	0.049
587.0	0.049
588.0	0.049
