Summary
[Data Information]
Data is:	Measurement Data
Dataset Name:	RawData
Sample Name:	0.4g-20ml-PVB
Sample ID:	0.4g-20ml-PVB
Option
Analyst
Date/Time:	05/28/2025 04:01:56 PM
Comments
Parameter File Name:	200-800nm.vspm
Report File Name
[Software Information]
Software Name:	LabSolutions UV-Vis
Version:	1.14
[Instrument Information]
Instrument Name:	BNT
Instrument Type:	UV-1900 Series
Model (S/N):	SBN-SPEC-158 (A12425600028)

Parameter
[Measurement]
Start:	900 nm
End:	190 nm
Data Interval:	1.0
Scan Speed:	High speed
Spectrum Type:	Absorbance
[Accessories]
Accessories:	6-Series Multi-Cell
Number of Cell:	1
[Advanced]
Light Source Switch Wavelength:	340.00
S/R Switch:	Standard
[Repeat]
Repeat Measurement:	OFF
[Post-processing]
Spectrum Transformation:	OFF
Data Processing Table:	OFF
Print:	OFF

Wavelength (nm)	Absorbance
190.0	2.869
191.0	2.964
192.0	1.604
193.0	2.643
194.0	1.223
195.0	3.224
196.0	0.408
197.0	2.822
198.0	2.432
199.0	2.078
200.0	1.712
201.0	3.232
202.0	3.238
203.0	3.619
204.0	4.000
205.0	4.000
206.0	4.000
207.0	4.000
208.0	4.000
209.0	4.000
210.0	4.000
211.0	4.000
212.0	4.000
213.0	4.000
214.0	4.000
215.0	4.000
216.0	4.000
217.0	4.000
218.0	4.000
219.0	4.000
220.0	4.000
221.0	4.000
222.0	4.000
223.0	4.000
224.0	4.000
225.0	4.000
226.0	4.000
227.0	3.987
228.0	3.937
229.0	3.894
230.0	3.862
231.0	3.802
232.0	3.745
233.0	3.682
234.0	3.592
235.0	3.484
236.0	3.381
237.0	3.275
238.0	3.183
239.0	3.095
240.0	3.007
241.0	2.923
242.0	2.850
243.0	2.774
244.0	2.709
245.0	2.637
246.0	2.574
247.0	2.506
248.0	2.449
249.0	2.385
250.0	2.329
251.0	2.275
252.0	2.221
253.0	2.172
254.0	2.118
255.0	2.072
256.0	2.025
257.0	1.985
258.0	1.945
259.0	1.909
260.0	1.876
261.0	1.848
262.0	1.824
263.0	1.802
264.0	1.781
265.0	1.764
266.0	1.747
267.0	1.733
268.0	1.722
269.0	1.712
270.0	1.702
271.0	1.695
272.0	1.687
273.0	1.678
274.0	1.669
275.0	1.659
