Summary
[Data Information]
Data is:	Measurement Data
Dataset Name:	RawData
Sample Name:	0.7g-20ml-PVB
Sample ID:	0.7g-20ml-PVB
Option
Analyst
Date/Time:	05/28/2025 04:15:40 PM
Comments
Parameter File Name:	200-800nm.vspm
Report File Name
[Software Information]
Software Name:	LabSolutions UV-Vis
Version:	1.14
[Instrument Information]
Instrument Name:	BNT
Instrument Type:	UV-1900 Series
Model (S/N):	SBN-SPEC-158 (A12425600028)

Parameter
[Measurement]
Start:	900 nm
End:	190 nm
Data Interval:	1.0
Scan Speed:	High speed
Spectrum Type:	Absorbance
[Accessories]
Accessories:	6-Series Multi-Cell
Number of Cell:	1
[Advanced]
Light Source Switch Wavelength:	340.00
S/R Switch:	Standard
[Repeat]
Repeat Measurement:	OFF
[Post-processing]
Spectrum Transformation:	OFF
Data Processing Table:	OFF
Print:	OFF

Wavelength (nm)	Absorbance
190.0	3.228
191.0	3.157
192.0	1.959
193.0	2.826
194.0	1.216
195.0	3.327
196.0	0.473
197.0	2.700
198.0	2.239
199.0	2.079
200.0	1.677
201.0	3.214
202.0	3.238
203.0	3.619
204.0	4.000
205.0	4.000
206.0	4.000
207.0	4.000
208.0	4.000
209.0	4.000
210.0	4.000
211.0	4.000
212.0	4.000
213.0	4.000
214.0	4.000
215.0	4.000
216.0	4.000
217.0	4.000
218.0	4.000
219.0	4.000
220.0	4.000
221.0	4.000
222.0	4.000
223.0	4.000
224.0	4.000
225.0	4.000
226.0	4.000
227.0	4.000
228.0	4.000
229.0	4.000
230.0	4.000
231.0	4.000
232.0	4.000
233.0	4.000
234.0	4.000
235.0	4.000
236.0	4.000
237.0	4.000
238.0	4.000
239.0	4.000
240.0	4.000
241.0	4.000
242.0	3.999
243.0	4.000
244.0	3.963
245.0	3.995
246.0	3.951
247.0	3.897
248.0	3.782
249.0	3.672
250.0	3.632
251.0	3.517
252.0	3.426
253.0	3.322
254.0	3.251
255.0	3.188
256.0	3.123
257.0	3.043
258.0	2.982
259.0	2.916
260.0	2.880
261.0	2.831
262.0	2.797
263.0	2.759
264.0	2.722
265.0	2.696
266.0	2.659
267.0	2.637
268.0	2.628
269.0	2.605
270.0	2.582
271.0	2.588
272.0	2.582
273.0	2.560
274.0	2.543
275.0	2.540
276.0	2.514
277.0	2.500
278.0	2.474
279.0	2.453
280.0	2.412
281.0	2.382
282.0	2.359
283.0	2.329
284.0	2.306
285.0	2.258
286.0	2.211
287.0	2.154
288.0	2.114
289.0	2.060
290.0	2.012
291.0	1.967
292.0	1.934
293.0	1.899
294.0	1.866
295.0	1.840
296.0	1.807
297.0	1.783
298.0	1.762
299.0	1.741
300.0	1.722
301.0	1.701
302.0	1.687
303.0	1.672
304.0	1.658
305.0	1.642
306.0	1.630
307.0	1.620
308.0	1.606
309.0	1.601
310.0	1.595
311.0	1.583
312.0	1.579
313.0	1.576
314.0	1.567
315.0	1.565
316.0	1.555
317.0	1.557
318.0	1.550
319.0	1.549
320.0	1.546
321.0	1.542
322.0	1.541
323.0	1.540
324.0	1.542
325.0	1.542
326.0	1.534
327.0	1.531
328.0	1.538
329.0	1.537
330.0	1.538
331.0	1.537
332.0	1.539
333.0	1.539
334.0	1.539
335.0	1.543
336.0	1.544
337.0	1.546
338.0	1.544
339.0	1.542
340.0	1.549
341.0	1.554
342.0	1.559
343.0	1.551
344.0	1.554
345.0	1.561
346.0	1.564
347.0	1.570
348.0	1.567
349.0	1.571
350.0	1.572
351.0	1.578
352.0	1.580
353.0	1.588
354.0	1.588
355.0	1.591
356.0	1.595
357.0	1.597
358.0	1.588
359.0	1.594
360.0	1.593
361.0	1.602
362.0	1.599
363.0	1.598
364.0	1.599
365.0	1.596
366.0	1.597
367.0	1.599
368.0	1.600
369.0	1.602
370.0	1.600
371.0	1.598
372.0	1.601
373.0	1.603
374.0	1.601
375.0	1.604
376.0	1.605
377.0	1.611
378.0	1.613
379.0	1.618
380.0	1.622
381.0	1.628
382.0	1.631
383.0	1.637
384.0	1.646
385.0	1.653
386.0	1.658
387.0	1.665
388.0	1.671
389.0	1.681
390.0	1.689
391.0	1.697
392.0	1.703
393.0	1.713
394.0	1.721
395.0	1.730
396.0	1.737
397.0	1.743
398.0	1.753
399.0	1.759
400.0	1.768
401.0	1.777
402.0	1.782
403.0	1.785
404.0	1.791
405.0	1.795
406.0	1.801
407.0	1.807
408.0	1.810
409.0	1.812
410.0	1.814
411.0	1.811
412.0	1.813
413.0	1.812
414.0	1.810
415.0	1.809
416.0	1.804
417.0	1.801
418.0	1.797
419.0	1.792
420.0	1.787
421.0	1.782
422.0	1.774
423.0	1.768
424.0	1.757
425.0	1.752
426.0	1.741
427.0	1.733
428.0	1.725
429.0	1.715
430.0	1.705
431.0	1.693
432.0	1.682
433.0	1.669
434.0	1.656
435.0	1.644
436.0	1.632
437.0	1.617
438.0	1.602
439.0	1.587
440.0	1.573
441.0	1.557
442.0	1.540
443.0	1.523
444.0	1.507
445.0	1.491
446.0	1.474
447.0	1.456
448.0	1.438
449.0	1.421
450.0	1.403
451.0	1.385
452.0	1.367
453.0	1.348
454.0	1.331
455.0	1.313
456.0	1.295
457.0	1.277
458.0	1.258
459.0	1.241
460.0	1.223
461.0	1.206
462.0	1.190
463.0	1.172
464.0	1.156
465.0	1.142
466.0	1.126
467.0	1.110
468.0	1.095
469.0	1.080
470.0	1.065
471.0	1.050
472.0	1.036
473.0	1.023
474.0	1.010
475.0	0.996
476.0	0.983
477.0	0.970
478.0	0.958
479.0	0.946
480.0	0.934
481.0	0.923
482.0	0.912
483.0	0.903
484.0	0.893
485.0	0.884
486.0	0.876
487.0	0.868
488.0	0.861
489.0	0.854
490.0	0.847
491.0	0.841
492.0	0.835
493.0	0.830
494.0	0.825
495.0	0.821
496.0	0.816
497.0	0.812
498.0	0.809
499.0	0.805
500.0	0.802
501.0	0.799
502.0	0.796
503.0	0.793
504.0	0.791
505.0	0.788
506.0	0.786
507.0	0.784
508.0	0.782
509.0	0.780
510.0	0.778
511.0	0.776
512.0	0.774
513.0	0.772
514.0	0.770
515.0	0.769
516.0	0.767
517.0	0.765
518.0	0.763
519.0	0.761
520.0	0.760
521.0	0.758
522.0	0.756
523.0	0.754
524.0	0.752
525.0	0.750
526.0	0.748
527.0	0.746
528.0	0.744
529.0	0.742
530.0	0.741
531.0	0.739
532.0	0.737
533.0	0.735
534.0	0.733
535.0	0.732
536.0	0.730
537.0	0.728
538.0	0.726
539.0	0.725
540.0	0.723
541.0	0.722
542.0	0.720
543.0	0.719
544.0	0.718
545.0	0.716
546.0	0.715
547.0	0.714
548.0	0.713
549.0	0.711
550.0	0.710
551.0	0.709
