timestamp,last_capture_time,crack_area,area_m2
20250408_142705,0,1728493.0,4.269844257201416
timestamp,last_capture_time,crack_area,area_m2
20250408_142725,0,1727704.0,4.267895214238019
timestamp,last_capture_time,crack_area,area_m2
20250408_142746,0,1730321.0,4.2743599106071075
timestamp,last_capture_time,crack_area,area_m2
20250408_142806,0,1729630.5,4.272654189230395
timestamp,last_capture_time,crack_area,area_m2
20250408_142826,0,1729046.0,4.271210316464735
timestamp,last_capture_time,crack_area,area_m2
20250408_142846,0,1731520.5,4.2773229993708535
timestamp,last_capture_time,crack_area,area_m2
20250408_142906,0,1728901.0,4.270852127326975
timestamp,last_capture_time,crack_area,area_m2
20250408_142926,0,1728928.0,4.270918824614696
timestamp,last_capture_time,crack_area,area_m2
20250408_142947,0,1729894.0,4.2733051053531526
timestamp,last_capture_time,crack_area,area_m2
20250408_143007,0,1728867.0,4.270768138149845
timestamp,last_capture_time,crack_area,area_m2
20250408_143027,0,1732189.0,4.278974374809422
timestamp,last_capture_time,crack_area,area_m2
20250408_143047,0,1727966.5,4.2685436600908595
timestamp,last_capture_time,crack_area,area_m2
20250408_143107,0,1731446.5,4.2771401993971
timestamp,last_capture_time,crack_area,area_m2
20250408_143127,0,1732433.0,4.279577120668825
timestamp,last_capture_time,crack_area,area_m2
20250408_143148,0,1733013.0,4.281009877219866
timestamp,last_capture_time,crack_area,area_m2
20250408_143208,0,1731720.0,4.277815818219013
timestamp,last_capture_time,crack_area,area_m2
20250408_143228,0,1730642.0,4.275152867250011
timestamp,last_capture_time,crack_area,area_m2
20250408_143248,0,1733700.5,4.282708187786831
timestamp,last_capture_time,crack_area,area_m2
20250408_143308,0,1729770.5,4.273000027018577
timestamp,last_capture_time,crack_area,area_m2
20250408_143328,0,1729230.0,4.271664846129203
timestamp,last_capture_time,crack_area,area_m2
20250408_143348,0,1731962.5,4.278414858673542
timestamp,last_capture_time,crack_area,area_m2
20250408_143409,0,1729973.0,4.273500256676484
timestamp,last_capture_time,crack_area,area_m2
20250408_143429,0,1729081.0,4.271296775911781
timestamp,last_capture_time,crack_area,area_m2
20250408_143449,0,1731052.0,4.276165677915401
timestamp,last_capture_time,crack_area,area_m2
20250408_143509,0,1731558.0,4.277415634492688
timestamp,last_capture_time,crack_area,area_m2
20250408_143529,0,1731425.5,4.277088323728872
timestamp,last_capture_time,crack_area,area_m2
20250408_143549,0,1727358.0,4.267040500847226
timestamp,last_capture_time,crack_area,area_m2
20250408_143610,0,1728461.0,4.269765208564117
timestamp,last_capture_time,crack_area,area_m2
20250408_143630,0,1730312.0,4.274337678177868
timestamp,last_capture_time,crack_area,area_m2
20250408_143650,0,1727549.0,4.267512322401102
timestamp,last_capture_time,crack_area,area_m2
20250408_143710,0,1731421.0,4.277077207514252
timestamp,last_capture_time,crack_area,area_m2
20250408_143730,0,1730599.0,4.2750466456436405
timestamp,last_capture_time,crack_area,area_m2
20250408_143750,0,1730460.0,4.274703278125374
timestamp,last_capture_time,crack_area,area_m2
20250408_143811,0,1730724.0,4.275355429383088
timestamp,last_capture_time,crack_area,area_m2
20250408_143831,0,1732743.5,4.280344139477616
timestamp,last_capture_time,crack_area,area_m2
20250408_143851,0,1731869.5,4.278185123571393
timestamp,last_capture_time,crack_area,area_m2
20250408_143911,0,1732908.5,4.280751734013687
timestamp,last_capture_time,crack_area,area_m2
20250408_143931,0,1734477.5,4.284627587511242
timestamp,last_capture_time,crack_area,area_m2
20250408_143952,0,1727092.5,4.266384644184638
timestamp,last_capture_time,crack_area,area_m2
20250408_144012,0,1732099.5,4.278753285651978
timestamp,last_capture_time,crack_area,area_m2
20250408_144032,0,1731334.0,4.276862294031597
timestamp,last_capture_time,crack_area,area_m2
